seed	n_pcs	n_neighbors	resolution	n_clusters	ari	nmi	batch_ari	batch_nmi	batch_silhouette	cluster_runtime_sec	dataset	transform	cluster_seed
42	50	10	1.0	9	0.31649545083483527	0.4454679399096643				0.3441362821031362	batch_effects_moderate_drop	all_obs1.0	42
42	50	15	0.2	2	7.437773664442909e-05	0.00029513399954096133				0.3448209180496633	batch_effects_moderate_drop	all_obs1.0	42
42	50	15	0.5	6	0.3130524873580094	0.42577976594438344				0.3562235680874437	batch_effects_moderate_drop	all_obs1.0	42
42	50	15	1.0	9	0.31597036837927944	0.4557209656508114				0.3571042350959033	batch_effects_moderate_drop	all_obs1.0	42
42	50	30	0.2	2	0.0004260788338201756	0.0005982599317250172				0.45351653499528766	batch_effects_moderate_drop	all_obs1.0	42
42	50	30	0.5	6	0.32897530944562636	0.4582278737063762				0.5033595559652895	batch_effects_moderate_drop	all_obs1.0	42
42	50	30	1.0	7	0.40190659886492447	0.535504756472285				0.46717033605091274	batch_effects_moderate_drop	all_obs1.0	42
42	20	10	0.2	7	0.52165748555745	0.6726475384169734				0.19386203889735043	batch_effects_moderate_drop_group	raw	42
42	20	10	0.5	12	0.4412571500689522	0.6132976109094512				0.19196281488984823	batch_effects_moderate_drop_group	raw	42
42	20	10	1.0	16	0.29299212597102675	0.5422114214975596				0.1904983320273459	batch_effects_moderate_drop_group	raw	42
42	20	15	0.2	6	0.5261492939484524	0.6733193508684421				0.24351601395756006	batch_effects_moderate_drop_group	raw	42
42	20	15	0.5	9	0.47337181749333834	0.6367382758997286				0.24404409807175398	batch_effects_moderate_drop_group	raw	42
42	20	15	1.0	15	0.3162560163760728	0.5542256578366965				0.24102228786796331	batch_effects_moderate_drop_group	raw	42
42	20	30	0.2	6	0.5277892658420824	0.6729414839719968				0.3493267309386283	batch_effects_moderate_drop_group	raw	42
42	20	30	0.5	7	0.5131593640228399	0.6751146715011316				0.34049393702298403	batch_effects_moderate_drop_group	raw	42
42	20	30	1.0	12	0.3728469306112851	0.5806601315840924				0.34174848604016006	batch_effects_moderate_drop_group	raw	42
42	50	10	0.2	7	0.5302746499468052	0.6793376155645243				0.18515792209655046	batch_effects_moderate_drop_group	raw	42
42	50	10	0.5	10	0.4501581046442733	0.6147880742275589				0.18729164893738925	batch_effects_moderate_drop_group	raw	42
42	50	10	1.0	15	0.30914902250439813	0.5548612743736623				0.18612321699038148	batch_effects_moderate_drop_group	raw	42
42	50	15	0.2	6	0.531770643815891	0.6807681044599115				0.2487714891321957	batch_effects_moderate_drop_group	raw	42
42	50	15	0.5	7	0.5150656569020908	0.6717521038365081				0.2491283849813044	batch_effects_moderate_drop_group	raw	42
42	50	15	1.0	14	0.31521611890192264	0.5573072743546272				0.2400490150321275	batch_effects_moderate_drop_group	raw	42
42	50	30	0.2	6	0.5258475903180403	0.6689620480151288				0.33613149099983275	batch_effects_moderate_drop_group	raw	42
42	50	30	0.5	7	0.5137471858886294	0.6705606963320861				0.3423582180403173	batch_effects_moderate_drop_group	raw	42
42	50	30	1.0	12	0.35651359584556563	0.5803212391657239				0.354965167818591	batch_effects_moderate_drop_group	raw	42
